Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;6;100;1000;136;124;9.68;2
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;4
RNN;7;100;1000;276;268;2.99;3
RNN;7;100;1000;276;268;2.99;4
RNN;7;100;1000;276;268;2.99;5
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;5
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;2
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;15
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;6
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;7;100;1000;276;268;2.99;7
RNN;8;100;1000;252;236;6.78;12
RNN;8;100;1000;252;236;6.78;10
