Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
NN;11;100;1000;242;149;62.42;0
