Algorytm;Rozmiar;Repetycje;Iteracje_RAND;Koszt;Optimum;Blad_wzgledny_%;Czas_us
RAND;10;100;1000000;145;145;0.00;68541
RAND;10;100;1000000;145;145;0.00;68715
RAND;10;100;1000000;145;145;0.00;69053
RAND;10;100;1000000;145;145;0.00;68813
RAND;10;100;1000000;145;145;0.00;68856
RAND;10;100;1000000;145;145;0.00;69545
RAND;10;100;1000000;145;145;0.00;68273
RAND;10;100;1000000;145;145;0.00;68622
RAND;10;100;1000000;145;145;0.00;68927
RAND;10;100;1000000;145;145;0.00;68647
RAND;10;100;1000000;145;145;0.00;69669
RAND;10;100;1000000;145;145;0.00;68924
RAND;10;100;1000000;145;145;0.00;68244
RAND;10;100;1000000;145;145;0.00;69558
RAND;10;100;1000000;145;145;0.00;68470
RAND;10;100;1000000;145;145;0.00;68303
RAND;10;100;1000000;145;145;0.00;68232
RAND;10;100;1000000;145;145;0.00;68562
RAND;10;100;1000000;145;145;0.00;68799
RAND;10;100;1000000;150;145;3.45;68145
RAND;10;100;1000000;145;145;0.00;68548
RAND;10;100;1000000;145;145;0.00;68592
RAND;10;100;1000000;150;145;3.45;71126
RAND;10;100;1000000;145;145;0.00;69421
RAND;10;100;1000000;145;145;0.00;68895
RAND;10;100;1000000;155;145;6.90;69034
